ID,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
1126,15,59.0,2986.0,0.0,52.9,91,80.0,66,9,8.0,2.4,8.99999999999999,90,2
8648,15,59.0,1703.0,-0.48,23.9,89,18.8,75,7,16.1,0.0,32.0,70,0
12021,15,91.0,2600.0,-0.11,85.5,94,92.2,106,18,3.2,0.0,19.0,70,0
14858,16,103.0,2956.0,-0.13,25.5,92,65.9,100,7,8.0,8.0,3.99999999999998,70,0
12838,15,72.0,2565.0,0.34,58.0,94,89.4,101,18,3.2,0.0,0.999999999999988,70,0
15086,16,100.0,2757.0,-1.01,18.0,92,24.7,96,7,8.0,8.0,20.0,90,1
16282,16,0.0,658.0,0.0,13.3,94,29.8,96,7,8.0,8.0,8.99999999999999,70,1
19567,19,67.0,2391.0,0.0,54.5,95,84.3,85,7,6.4,4.8,22.0,90,3
9485,15,31.0,1564.0,-0.84,23.1,102,18.0,71,5,16.1,0.0,60.0,70,4
21872,15,84.0,3053.0,0.33,84.7,94,93.3,96,18,3.2,8.0,6.99999999999999,90,2
5943,14,73.0,2117.0,0.16,32.2,98,37.3,75,5,16.1,0.0,16.0,70,0
4952,16,85.0,3057.0,0.76,59.2,95,26.3,64,6,16.1,1.3,48.0,90,1
13572,15,91.0,2626.0,-1.01,17.6,93,24.3,100,18,3.2,8.0,2.99999999999999,90,0
6910,14,30.0,2459.0,1.2,82.0,101,71.0,71,5,16.1,0.0,57.0,70,3
1349,15,6.0,1193.0,-0.41,22.7,103,42.4,64,9,8.0,2.4,103.0,90,6
1295,15,64.0,2306.0,0.0,82.0,95,81.2,71,9,8.0,2.4,0.999999999999988,90,0
19233,19,86.0,2469.0,0.0,69.8,94,89.8,81,7,6.4,4.8,1.99999999999998,90,0
3673,16,37.0,1335.0,-0.76,21.6,95,26.3,69,6,16.1,4.7,52.0,70,2
14747,16,114.0,3254.0,-0.39,31.4,91,81.2,100,7,8.0,8.0,2.99999999999999,80,0
10718,15,65.0,2365.0,0.16,27.1,96,18.4,74,5,16.1,0.0,4.99999999999999,70,0
6879,14,28.0,2311.0,1.1,78.8,100,77.6,78,5,16.1,0.0,49.0,70,3
21468,16,0.0,1010.0,0.0,23.1,95,26.3,58,6,16.1,4.7,8.99999999999999,70,1
3923,16,75.0,2153.0,0.27,41.6,95,26.3,64,6,16.1,4.7,17.0,90,1
16296,16,0.0,650.0,0.0,13.7,94,38.4,96,7,8.0,8.0,8.99999999999999,70,1
16408,16,12.0,983.0,-0.54,16.1,94,38.4,84,7,8.0,8.0,12.0,70,2
2254,15,79.0,2258.0,-0.29,82.0,95,26.3,66,9,8.0,2.4,6.99999999999999,90,0
6266,14,24.0,1986.0,0.26,29.4,96,49.8,72,5,16.1,0.0,59.0,70,4
11766,15,0.0,671.0,0.0,12.9,94,26.3,102,18,3.2,0.0,8.99999999999999,70,0
10826,16,31.0,1566.0,-0.18,36.5,96,66.3,75,5,16.1,0.0,102.0,50,7
7922,15,2.99999999999999,2329.0,0.0,64.7,99,76.5,75,5,16.1,0.0,26.0,70,1
5469,14,25.0,2127.0,0.97,63.1,103,72.9,74,7,16.1,0.0,9.99999999999998,70,0
13342,15,70.0,2590.0,0.0900000000000002,16.9,91,22.4,104,18,3.2,8.0,8.99999999999999,90,1
10651,15,49.0,1777.0,0.0,36.9,101,69.0,71,5,16.1,0.0,37.0,70,1
4998,16,109.0,3123.0,0.0,28.6,95,26.3,65,6,16.1,1.3,16.0,90,1
22556,16,3.99999999999999,1015.0,-0.38,13.7,99,25.9,101,7,8.0,8.0,45.0,50,1
21247,20,85.0,2455.0,0.0,16.9,91,23.1,75,18,8.0,0.0,12.0,80,0
1410,15,61.0,2190.0,0.0,25.9,85,18.0,65,9,8.0,2.4,8.99999999999999,90,0
18824,19,69.0,2505.0,0.24,16.9,91,22.7,85,7,6.4,0.0,2.99999999999999,90,0
13202,15,81.0,2918.0,0.39,84.7,94,92.9,97,18,3.2,8.0,6.99999999999999,90,2
4034,16,84.0,2424.0,0.0,35.3,95,26.3,64,6,16.1,4.7,6.99999999999999,90,0
22010,16,60.0,2165.0,0.34,16.5,92,22.7,91,7,8.0,24.0,29.0,80,0
22917,16,55.0,1981.0,-0.4,19.2,93,40.0,97,7,8.0,24.0,29.0,90,1
16979,19,84.0,2393.0,0.0,79.6,94,92.5,85,7,5.6,9.6,56.0,90,2
18511,19,42.0,3125.0,0.0,62.0,93,86.3,84,7,6.4,0.0,3.99999999999998,90,0
17826,19,82.0,2972.0,0.18,18.0,90,23.1,84,7,6.4,0.0,7.99999999999998,80,0
11133,16,113.0,3264.0,0.0,29.8,79,16.5,72,6,16.1,0.0,4.99999999999999,90,0
15327,16,61.0,1773.0,0.14,16.1,92,26.7,97,7,8.0,24.0,28.0,90,3
14603,16,76.0,2768.0,0.13,85.1,93,91.0,92,7,8.0,8.0,26.0,90,0
15017,16,104.0,2973.0,-0.28,18.0,93,22.4,98,7,8.0,8.0,1.99999999999998,80,0
15002,16,122.0,3498.0,0.27,37.6,94,97.6,94,7,8.0,8.0,6.99999999999999,90,0
16996,19,85.0,2434.0,0.0,85.1,94,92.5,84,7,5.6,9.6,0.999999999999988,70,0
21654,14,40.0,2020.0,-1.76,25.9,100,18.8,73,5,16.1,0.0,28.0,70,1
2127,15,56.0,2823.0,0.0,81.6,95,26.3,68,9,8.0,2.4,2.99999999999999,80,0
5646,14,82.0,2969.0,0.0,82.0,85,85.1,75,7,16.1,0.0,19.0,70,0
16765,19,92.0,3348.0,0.18,80.0,94,96.1,85,7,5.6,9.6,8.99999999999999,90,0
15592,16,62.0,2262.0,-0.11,16.5,91,22.4,98,7,8.0,24.0,11.0,90,1
19833,19,96.0,3424.0,0.18,23.1,91,82.4,81,7,5.6,9.6,7.99999999999998,90,1
21650,14,28.0,1100.0,-0.72,24.3,97,27.1,74,5,16.1,0.0,36.0,50,2
5966,14,80.0,2305.0,0.19,80.8,99,73.7,78,5,16.1,0.0,6.99999999999999,90,1
799,15,81.0,2337.0,-0.16,26.7,99,18.4,66,9,8.0,2.4,6.99999999999999,80,0
8629,15,59.0,2981.0,0.25,82.0,96,82.4,77,7,16.1,0.0,7.99999999999998,70,1
21636,14,30.0,2465.0,0.34,32.9,100,37.6,78,5,16.1,0.0,46.0,70,3
18703,19,78.0,2812.0,0.23,85.5,94,92.2,85,7,6.4,0.0,6.99999999999999,90,1
13429,15,55.0,1903.0,0.54,45.1,92,89.8,98,18,3.2,8.0,6.99999999999999,70,3
9537,15,22.0,1807.0,0.24,24.7,103,22.0,75,5,16.1,0.0,87.0,70,6
20599,20,85.0,2413.0,0.0,16.9,91,22.7,81,18,8.0,0.0,132.0,90,6
5978,14,68.0,1961.0,0.2,76.1,101,80.4,75,5,16.1,0.0,11.0,90,2
10143,15,34.0,2846.0,0.0,33.7,101,32.9,72,5,16.1,0.0,37.0,70,0
4737,16,90.0,2650.0,0.22,27.5,95,26.3,60,6,16.1,1.3,20.0,80,0
14240,16,50.0,2367.0,-0.12,16.9,93,20.0,93,7,8.0,8.0,58.0,90,2
10171,15,25.0,1952.0,-1.26,26.3,91,18.8,71,5,16.1,0.0,83.0,70,3
3714,16,13.0,1156.0,0.2,25.5,95,26.3,67,6,16.1,4.7,47.0,70,2
8494,15,0.0,899.0,0.0,21.2,96,23.9,67,7,16.1,0.0,82.0,70,0
16353,16,0.0,679.0,0.0,12.9,94,25.1,92,7,8.0,8.0,7.99999999999998,70,1
22950,20,117.0,3358.0,0.34,72.5,93,96.5,88,7,8.0,0.0,1.99999999999998,90,1
4863,16,69.0,1979.0,-1.02,25.1,95,26.3,59,6,16.1,1.3,29.0,80,1
14968,16,118.0,3402.0,0.22,17.3,91,44.7,91,7,8.0,8.0,20.0,80,1
12834,15,75.0,2722.0,0.28,60.0,94,89.0,101,18,3.2,0.0,0.999999999999988,70,0
16768,19,91.0,2615.0,-0.23,84.7,94,92.2,87,7,5.6,9.6,5.99999999999998,90,0
12417,15,98.0,2801.0,0.27,18.0,92,25.5,101,18,3.2,8.0,7.99999999999998,90,0
4600,16,60.0,2156.0,0.0,82.0,95,26.3,63,6,16.1,4.7,22.0,50,2
10904,16,73.0,2641.0,0.0,82.0,88,79.6,67,5,16.1,0.0,21.0,90,0
12540,15,76.0,2776.0,0.0,84.3,94,91.0,107,18,3.2,8.0,8.99999999999999,90,2
4557,16,75.0,2168.0,0.0,25.9,95,26.3,65,6,16.1,4.7,32.0,70,1
8965,15,48.0,1717.0,0.46,23.9,92,26.7,73,7,16.1,0.0,54.0,70,3
3613,16,35.0,1785.0,0.26,82.0,95,26.3,64,6,16.1,4.7,24.0,90,0
1928,15,84.0,2405.0,-0.52,26.7,95,26.3,65,6,16.1,0.299999999999998,5.99999999999998,90,0
3883,16,68.0,2456.0,0.24,43.5,95,26.3,70,6,16.1,4.7,8.99999999999999,70,1
12196,15,50.0,2366.0,0.23,32.9,94,79.2,104,18,3.2,0.0,27.0,70,1
4432,16,83.0,2398.0,0.0,82.0,95,26.3,60,6,16.1,4.7,6.99999999999999,80,0
21028,20,123.0,3526.0,0.0,18.0,93,19.2,87,7,8.0,0.0,42.0,90,1
7544,15,24.0,2031.0,-0.38,32.2,101,42.0,76,5,16.1,0.0,33.0,70,1
8712,15,43.0,2150.0,0.24,80.0,95,78.4,68,7,16.1,0.0,31.0,70,0
16186,16,6.0,990.0,0.5,14.1,94,39.2,97,7,8.0,8.0,28.0,70,1
13616,15,82.0,2968.0,0.41,64.3,94,89.8,91,18,3.2,0.0,6.99999999999999,90,1
7603,15,11.0,1803.0,0.96,61.2,97,73.7,76,5,16.1,0.0,25.0,70,1
1578,15,72.0,2098.0,-0.34,82.0,80,83.1,66,6,16.1,0.299999999999998,7.99999999999998,90,0
19767,19,72.0,2044.0,0.0,85.5,91,91.0,81,7,5.6,9.6,50.0,50,2
12829,15,79.0,2866.0,-0.28,22.7,94,49.4,102,18,3.2,0.0,0.999999999999988,70,0
8921,15,51.0,1819.0,0.0,31.0,88,29.4,74,7,16.1,0.0,39.0,70,3
13220,15,66.0,1937.0,-0.800000000000001,41.2,94,89.4,91,18,3.2,8.0,4.99999999999999,90,1
16317,16,0.999999999999997,1064.0,-0.34,13.7,94,23.9,92,7,8.0,8.0,8.99999999999999,70,1
19674,19,97.0,2769.0,0.0,69.4,94,89.4,81,7,5.6,9.6,9.99999999999998,50,1
20686,20,96.0,2714.0,0.37,58.4,91,78.8,81,18,8.0,0.0,32.0,90,2
8249,15,43.0,2186.0,-0.35,26.3,99,18.4,69,7,16.1,0.0,62.0,70,1
3706,16,12.0,994.0,0.0,23.9,95,26.3,64,6,16.1,4.7,47.0,70,2
17577,19,70.0,2552.0,0.13,80.0,94,91.4,85,7,6.4,0.0,24.0,80,1
12134,15,90.0,2588.0,0.0,85.5,95,91.8,100,18,3.2,0.0,9.99999999999998,70,1
9577,15,13.0,1160.0,0.77,63.1,103,69.0,71,5,16.1,0.0,98.0,70,5
19024,19,92.0,3333.0,0.13,73.7,93,98.0,84,7,6.4,0.0,9.99999999999998,70,0
20893,20,87.0,2524.0,-0.96,16.9,91,22.0,81,7,8.0,0.0,5.99999999999998,70,1
4953,16,86.0,2532.0,0.25,61.2,95,26.3,64,6,16.1,1.3,48.0,90,1
10430,15,0.0,901.0,0.0,22.7,102,26.3,74,5,16.1,0.0,95.0,70,8
21350,15,78.0,2835.0,-0.14,17.6,94,23.5,100,18,3.2,0.0,7.99999999999998,60,0
17446,19,87.0,2483.0,0.54,56.9,91,89.0,88,7,6.4,0.0,87.0,60,3
10223,15,0.0,0.0,0.0,27.8,93,0.0,73,5,16.1,0.0,71.0,70,4
5651,14,84.0,3020.0,0.0,82.0,86,86.3,73,7,16.1,0.0,20.0,70,0
3302,16,79.0,2844.0,0.35,50.2,95,26.3,66,6,16.1,1.3,24.0,70,0
18393,19,69.0,2542.0,-0.51,16.5,93,30.2,84,35,8.0,0.0,8.99999999999999,80,0
21022,20,110.0,3147.0,-0.18,18.0,91,23.5,81,7,8.0,0.0,9.99999999999998,70,0
15909,16,86.0,2469.0,0.13,16.9,91,22.7,100,7,8.0,8.0,4.99999999999999,90,0
18454,19,85.0,2447.0,-0.29,16.9,91,22.4,88,7,6.4,0.0,13.0,90,1
11191,16,108.0,3105.0,0.0,29.0,87,16.1,78,6,16.1,0.0,5.99999999999998,70,0
13226,15,66.0,2374.0,-0.11,54.9,94,57.6,93,18,3.2,8.0,6.99999999999999,70,1
17638,19,90.0,3238.0,-0.5,27.1,91,66.7,81,7,6.4,0.0,20.0,70,1
5396,16,0.0,0.0,0.0,27.1,95,26.3,61,6,16.1,4.7,8.99999999999999,70,1
14283,16,6.99999999999999,992.0,0.12,13.3,94,23.9,91,7,8.0,8.0,13.0,70,0
6644,14,9.0,1072.0,-1.97,23.5,101,25.9,74,5,16.1,0.0,131.0,70,10
11400,16,0.0,1055.0,0.0,22.7,99,23.1,67,6,16.1,0.0,27.0,70,1
20951,20,109.0,3105.0,0.68,36.1,91,67.5,81,7,8.0,0.0,14.0,90,1
18073,19,43.0,2044.0,0.17,48.6,95,83.5,81,7,6.4,0.0,0.999999999999988,70,0
5645,14,82.0,2956.0,0.12,82.0,85,85.5,75,7,16.1,0.0,18.0,70,0
20071,20,22.0,3143.0,0.23,26.3,94,31.4,85,7,8.0,0.0,1.99999999999998,90,0
22903,16,0.0,1287.0,-0.81,22.0,95,26.3,65,6,16.1,4.7,47.0,50,2
4345,16,81.0,2971.0,0.23,82.0,95,26.3,65,6,16.1,4.7,5.99999999999998,90,0
10392,15,1.99999999999999,945.0,-1.09,22.7,99,25.5,74,5,16.1,0.0,90.0,70,6
11195,16,109.0,3125.0,0.0,29.0,88,15.7,78,6,16.1,0.0,6.99999999999999,70,0
14418,16,12.0,999.0,0.13,14.5,95,40.8,98,7,8.0,8.0,13.0,70,0
6679,14,0.0,902.0,0.0,22.0,103,22.7,74,5,16.1,0.0,132.0,70,10
16329,16,0.0,652.0,0.0,12.9,94,29.0,92,7,8.0,8.0,8.99999999999999,70,1
5550,14,88.0,2534.0,0.0,82.0,102,80.4,77,7,16.1,0.0,41.0,90,1
13823,15,79.0,2266.0,-0.67,16.1,93,23.1,96,18,3.2,0.0,23.0,90,0
7066,14,37.0,1871.0,0.45,36.9,102,63.5,74,5,16.1,0.0,69.0,70,3
5318,16,0.0,915.0,0.0,21.2,95,26.3,67,6,16.1,4.7,11.0,70,2
12322,15,93.0,2667.0,-0.26,17.3,91,25.5,98,18,3.2,0.0,5.99999999999998,80,0
22272,14,1.99999999999999,893.0,-0.55,22.4,102,26.7,70,7,16.1,0.0,8.99999999999999,70,0
20333,20,86.0,2469.0,0.0,29.0,90,22.4,81,7,8.0,0.0,28.0,90,1
5049,16,84.0,2413.0,-0.24,27.1,95,26.3,64,6,16.1,4.7,1.99999999999998,70,0
7238,14,34.0,1744.0,-1.21,23.9,99,20.0,75,5,16.1,0.0,42.0,70,1
21574,16,60.0,2178.0,0.0,82.0,95,26.3,67,6,16.1,4.7,87.0,80,6
6028,14,61.0,3101.0,0.25,78.8,102,84.7,80,5,16.1,0.0,41.0,70,1
2629,16,48.0,1763.0,0.0,54.9,95,26.3,68,6,16.1,1.3,92.0,60,10
12096,15,76.0,2214.0,0.0999999999999999,53.3,94,92.9,94,18,3.2,0.0,5.99999999999998,90,0
15388,16,46.0,1344.0,0.23,14.1,94,20.8,100,7,8.0,24.0,16.0,80,0
14047,16,75.0,2723.0,0.11,54.5,94,49.4,93,7,8.0,24.0,7.99999999999998,80,1
2610,16,47.0,1717.0,0.0,34.9,95,26.3,68,6,16.1,1.3,185.0,60,16
16753,19,80.0,2926.0,-0.45,17.6,92,22.7,88,7,5.6,9.6,18.0,90,0
16252,16,0.0,657.0,0.0,12.9,94,26.7,100,7,8.0,8.0,26.0,70,2
17612,19,75.0,2741.0,0.2,83.9,94,91.0,83,7,6.4,0.0,74.0,70,3
798,15,81.0,2323.0,-0.2,26.7,99,18.8,66,9,8.0,2.4,7.99999999999998,90,0
3149,16,66.0,2385.0,0.0,82.0,95,26.3,68,6,16.1,1.3,37.0,60,1
5513,14,88.0,2541.0,-0.16,30.2,96,27.1,79,7,16.1,0.0,19.0,70,1
354,15,73.0,2637.0,0.24,82.0,91,80.8,69,9,16.1,2.4,50.0,70,0
17489,19,58.0,1678.0,-0.35,15.3,91,21.6,91,7,6.4,0.0,12.0,90,0
4824,16,92.0,2660.0,-0.26,81.6,95,26.3,68,6,16.1,1.3,12.0,60,0
18550,19,68.0,3448.0,0.0,54.5,95,81.2,81,7,6.4,0.0,6.99999999999999,80,0
19770,19,73.0,2101.0,0.0,85.5,92,92.5,81,7,5.6,9.6,52.0,50,2
6156,14,46.0,1153.0,0.0,30.2,96,31.0,76,5,16.1,0.0,42.0,70,1
16221,16,12.0,929.0,0.0,13.7,92,25.5,92,7,8.0,8.0,24.0,70,1
16912,19,67.0,2399.0,0.22,85.5,94,92.9,85,7,5.6,9.6,20.0,70,0
21443,16,82.0,2996.0,0.26,85.5,93,92.9,101,7,8.0,24.0,15.0,90,0
20526,20,82.0,2403.0,-0.16,24.3,91,43.5,85,18,8.0,0.0,22.0,70,0
2832,16,75.0,2700.0,0.24,82.0,95,26.3,66,6,16.1,1.3,5.99999999999998,80,0
20358,20,84.0,2402.0,-0.16,16.9,90,23.5,79,7,8.0,0.0,33.0,70,1
4143,16,2.99999999999999,1203.0,-0.26,22.4,95,26.3,70,6,16.1,4.7,22.0,80,1
18621,19,80.0,2924.0,-0.49,18.0,91,23.9,80,7,6.4,0.0,0.999999999999988,80,0
862,15,75.0,2160.0,0.22,25.9,98,17.6,71,9,8.0,2.4,8.99999999999999,90,2
1151,15,51.0,1885.0,0.35,37.3,94,66.7,68,9,8.0,2.4,14.0,90,1
363,15,70.0,2529.0,-0.23,29.8,91,32.5,72,9,16.1,2.4,8.99999999999999,70,0
10505,15,13.0,1819.0,-1.01,25.9,103,20.4,74,5,16.1,0.0,33.0,70,3
20018,19,87.0,2503.0,0.26,32.9,91,83.5,80,7,5.6,9.6,5.99999999999998,90,1
7986,15,25.0,1288.0,-1.04,21.6,90,17.6,80,7,16.1,0.0,26.0,70,3
15187,16,54.0,1540.0,-0.31,14.9,91,22.7,104,7,8.0,8.0,49.0,50,2
22030,15,84.0,3012.0,-0.0999999999999999,23.9,92,54.1,107,18,3.2,8.0,3.99999999999998,70,0
14021,16,72.0,2570.0,0.11,25.5,94,66.3,94,7,8.0,24.0,21.0,90,1
15179,16,57.0,1702.0,0.0,15.3,91,22.7,98,7,8.0,8.0,69.0,50,1
1109,15,56.0,2825.0,-0.18,58.8,90,77.6,70,9,8.0,2.4,4.99999999999999,50,0
22771,16,0.999999999999997,986.0,-0.31,13.3,94,23.1,102,7,8.0,8.0,47.0,70,2
15544,16,54.0,2535.0,0.37,16.9,91,20.4,101,7,8.0,24.0,22.0,90,1
18708,19,88.0,3202.0,0.43,84.3,94,96.5,88,7,6.4,0.0,4.99999999999999,70,0
14286,16,7.99999999999999,1977.0,0.13,18.4,94,54.5,87,7,8.0,8.0,11.0,70,0
3284,16,65.0,3308.0,0.5,82.0,95,26.3,66,6,16.1,1.3,7.99999999999998,80,1
10071,15,25.0,1235.0,-1.51,28.2,99,34.9,78,5,16.1,0.0,64.0,70,2
23093,15,74.0,2660.0,0.36,82.0,102,81.2,67,9,8.0,2.4,30.0,90,1
6162,14,40.0,2047.0,-0.78,25.5,96,18.8,74,5,16.1,0.0,34.0,70,1
16562,16,0.0,675.0,0.0,12.9,94,23.9,100,7,8.0,8.0,8.99999999999999,70,1
11546,16,7.99999999999999,1267.0,1.18,27.8,105,64.3,75,6,16.1,0.0,12.0,70,2
14161,16,42.0,1988.0,0.36,61.2,93,89.8,92,7,8.0,8.0,9.99999999999998,90,0
16885,19,88.0,2535.0,0.0,85.1,94,92.2,96,7,5.6,9.6,3.99999999999998,90,0
21912,15,77.0,2219.0,-0.93,25.9,80,18.0,69,6,16.1,0.299999999999998,7.99999999999998,80,1
12919,15,86.0,2471.0,0.39,16.5,91,22.4,102,7,8.0,0.0,1.99999999999998,60,0
12568,15,97.0,2787.0,-0.13,17.6,91,24.3,101,18,3.2,8.0,6.99999999999999,90,0
4262,16,0.0,916.0,0.0,21.6,95,26.3,60,6,16.1,4.7,20.0,90,1
14053,16,76.0,2763.0,0.12,64.3,94,89.0,93,7,8.0,24.0,21.0,80,0
22095,15,76.0,2176.0,0.0,25.9,99,18.0,65,9,8.0,2.4,86.0,80,1
11678,16,11.0,994.0,-0.17,23.9,102,27.8,76,6,16.1,0.0,9.99999999999998,70,1
3158,16,65.0,2362.0,0.26,78.8,95,26.3,72,6,16.1,1.3,34.0,60,1
12747,15,91.0,2609.0,0.0,16.5,94,18.8,98,7,8.0,0.0,8.99999999999999,80,1
13195,15,70.0,2547.0,0.14,80.4,94,91.8,94,18,3.2,8.0,9.99999999999998,70,2
20267,20,108.0,3088.0,-0.48,18.4,91,25.5,80,7,8.0,0.0,17.0,90,2
10222,15,0.0,0.0,0.0,25.1,93,0.0,73,5,16.1,0.0,71.0,70,4
2019,15,91.0,2598.0,0.0,27.1,95,26.3,69,9,8.0,2.4,0.999999999999988,70,0
18236,19,72.0,2609.0,-0.73,17.3,93,24.3,84,18,3.2,8.8,7.99999999999998,60,1
12784,15,104.0,2984.0,-0.38,65.1,94,90.2,97,7,8.0,0.0,6.99999999999999,90,0
2436,15,64.0,2316.0,-0.36,25.9,95,26.3,65,9,8.0,2.4,5.99999999999998,90,1
17788,19,85.0,3077.0,-0.25,18.4,91,24.7,84,7,6.4,0.0,6.99999999999999,90,1
188,15,81.0,2905.0,0.0,82.0,89,84.3,64,9,16.1,2.4,9.99999999999998,70,1
11573,16,0.0,888.0,0.0,22.0,103,24.3,77,6,16.1,0.0,11.0,70,2
12875,15,34.0,1612.0,0.75,70.6,94,89.4,100,18,3.2,0.0,96.0,50,3
10438,15,12.0,1888.0,1.32,28.2,103,63.9,74,5,16.1,0.0,95.0,70,8
4897,16,40.0,1227.0,-2.34,26.3,95,26.3,60,6,16.1,1.3,138.0,80,2
2110,15,50.0,2523.0,0.46,82.0,95,26.3,70,9,8.0,2.4,4.99999999999999,90,1
5285,16,16.0,1363.0,0.0,23.5,95,26.3,65,6,16.1,4.7,8.99999999999999,70,1
9603,15,0.0,907.0,0.0,22.0,103,24.3,71,5,16.1,0.0,100.0,70,5
18149,19,96.0,2735.0,-0.22,17.3,91,22.7,84,35,8.0,0.0,2.99999999999999,90,0
4711,16,80.0,2304.0,0.18,40.0,95,26.3,60,6,16.1,1.3,85.0,90,2
1209,15,61.0,2186.0,0.0,25.5,85,16.9,66,9,8.0,2.4,6.99999999999999,90,0
3466,16,75.0,2684.0,0.15,27.8,95,26.3,63,6,16.1,4.7,13.0,70,0
20908,20,96.0,2747.0,-0.19,17.6,91,23.5,76,7,8.0,0.0,13.0,90,1
17776,19,90.0,3218.0,0.24,21.2,91,38.0,85,7,6.4,0.0,3.99999999999998,70,0
3144,16,71.0,2047.0,-0.27,82.0,95,26.3,68,6,16.1,1.3,51.0,90,2
14213,16,44.0,2076.0,0.0,51.8,94,90.2,96,7,8.0,8.0,8.99999999999999,90,1
1978,15,63.0,2323.0,-0.27,34.1,95,26.3,65,6,16.1,0.299999999999998,12.0,90,1
17501,19,99.0,2872.0,0.44,17.6,94,22.7,89,7,6.4,0.0,8.99999999999999,70,0
10856,16,45.0,2297.0,-0.37,26.3,96,17.6,74,5,16.1,0.0,7.99999999999998,90,0
16567,16,0.0,662.0,0.0,12.5,94,23.1,96,7,8.0,8.0,8.99999999999999,70,1
5733,14,71.0,2642.0,-0.57,36.5,88,58.0,77,7,16.1,0.0,1.99999999999998,90,0
2456,16,73.0,2651.0,0.24,27.5,95,26.3,68,6,16.1,4.7,19.0,70,1
3323,16,73.0,2672.0,-0.2,36.9,95,26.3,59,6,16.1,1.3,86.0,90,2
2968,16,87.0,2490.0,0.2,78.8,95,26.3,60,6,16.1,1.3,16.0,70,1
13904,16,67.0,2422.0,0.5,29.4,94,49.8,88,7,8.0,24.0,31.0,90,1
12817,15,82.0,3007.0,0.13,83.5,94,92.5,102,7,8.0,0.0,3.99999999999998,60,0
9246,15,32.0,2650.0,0.68,35.3,96,49.4,74,5,16.1,0.0,42.0,70,1
2851,16,72.0,2078.0,-0.26,82.0,95,26.3,69,6,16.1,1.3,2.99999999999999,80,0
5687,14,76.0,2760.0,0.0,81.6,88,80.8,67,7,16.1,0.0,4.99999999999999,70,0
13298,15,74.0,2660.0,-0.13,17.3,91,23.5,100,18,3.2,8.0,3.99999999999998,70,0
8422,15,64.0,2219.0,-0.37,26.3,87,18.4,75,7,16.1,0.0,7.99999999999998,70,0
5998,14,57.0,1654.0,-0.98,23.5,101,18.4,73,5,16.1,0.0,32.0,50,5
19058,19,73.0,2670.0,-1.25,44.7,94,87.5,84,7,6.4,0.0,13.0,70,0
20833,20,108.0,3054.0,0.31,32.2,92,61.6,80,18,8.0,0.0,22.0,90,1
6979,14,1.99999999999999,1811.0,0.0,46.7,96,73.7,69,5,16.1,0.0,62.0,70,5
3380,16,78.0,2838.0,0.22,81.6,95,26.3,66,6,16.1,4.7,8.99999999999999,70,1
4136,16,0.0,914.0,0.0,22.0,95,26.3,70,6,16.1,4.7,22.0,80,1
14515,16,0.999999999999997,964.0,-0.76,13.3,90,23.5,97,7,8.0,8.0,46.0,70,2
20397,20,100.0,2891.0,0.0,81.2,91,91.4,79,7,8.0,0.0,13.0,70,2
16172,16,2.99999999999999,1089.0,-0.53,13.7,92,24.7,97,7,8.0,8.0,28.0,70,1
22035,19,24.0,3305.0,2.27,34.1,95,83.5,87,18,3.2,8.8,96.0,50,9
16305,16,12.0,1820.0,0.95,16.1,94,25.1,96,7,8.0,8.0,8.99999999999999,70,1
13806,15,79.0,2880.0,-0.14,23.1,94,39.6,92,18,3.2,0.0,51.0,90,0
17758,19,68.0,3204.0,0.84,42.7,93,87.8,83,7,6.4,0.0,6.99999999999999,70,0
6288,14,32.0,1625.0,0.72,82.0,98,82.4,74,5,16.1,0.0,81.0,70,4
21863,14,23.0,1709.0,-0.99,33.7,97,54.1,77,5,16.1,0.0,20.0,70,1
5314,16,0.0,910.0,0.0,21.6,95,26.3,64,6,16.1,4.7,11.0,70,2
2782,16,54.0,1956.0,0.25,82.0,95,26.3,66,6,16.1,4.7,9.99999999999998,70,0
1404,15,67.0,2430.0,0.27,26.7,87,18.0,68,9,8.0,2.4,8.99999999999999,70,1
12479,15,62.0,2233.0,0.12,52.2,94,92.5,100,18,3.2,8.0,75.0,90,6
2041,15,61.0,986.0,-0.97,20.8,95,26.3,67,9,8.0,2.4,82.0,90,8
20683,20,92.0,2636.0,0.53,25.9,91,66.3,79,18,8.0,0.0,55.0,90,2
19826,19,88.0,3220.0,-0.2,18.0,94,22.0,80,7,5.6,9.6,14.0,70,1
538,15,74.0,2680.0,0.26,35.3,94,54.1,67,7,8.0,0.0,92.0,70,5
12786,15,103.0,2940.0,-0.21,64.3,94,90.2,98,7,8.0,0.0,6.99999999999999,90,0
5626,14,80.0,2311.0,-0.18,82.0,86,81.6,74,7,16.1,0.0,3.99999999999998,90,0
12977,15,93.0,2707.0,-0.35,82.0,94,91.0,101,7,8.0,0.0,1.99999999999998,90,0
14399,16,6.0,952.0,0.11,13.7,95,27.5,102,7,8.0,8.0,12.0,70,0
1642,15,54.0,2721.0,0.26,82.0,101,82.0,63,7,6.4,1.5,0.999999999999988,70,0
1353,15,10.0,1636.0,-0.52,24.7,103,18.8,64,9,8.0,2.4,103.0,90,6
19991,19,112.0,3219.0,0.22,69.4,92,93.7,83,7,5.6,9.6,18.0,90,0
